30   60   50
50   60   50
50   90   50
30   90   50
30   60   50
30   60   90
50   60   90
50   90   90
30   90   90
30   60   90
30   60   50
50   60   50
50   60   90
50   90   90
50   90   50
30   90   50
30   90   90
------------------------------------------
30.0000000000	60.0000000020	50.0000000015	
50.0000000000	60.0000000020	50.0000000015	
50.0000000000	90.0000000030	50.0000000014	
30.0000000000	90.0000000030	50.0000000014	
30.0000000000	60.0000000021	90.0000000028	
50.0000000000	60.0000000021	90.0000000028	
50.0000000000	90.0000000031	90.0000000027	
30.0000000000	90.0000000031	90.0000000027	

