20   20   20
60   20   20
60   60   20
20   60   20
20   20   20
20   20   60
60   20   60
60   60   60
20   60   60
20   20   60
20   20   20
60   20   20
60   20   60
60   60   60
60   60   20
20   60   20
20   60   60
------------------------------------------
20.0000000000	20.0000000000	20.0000000000	
60.0000000000	20.0000000000	20.0000000000	
60.0000000000	60.0000000000	20.0000000000	
20.0000000000	60.0000000000	20.0000000000	
20.0000000000	20.0000000000	60.0000000000	
60.0000000000	20.0000000000	60.0000000000	
60.0000000000	60.0000000000	60.0000000000	
20.0000000000	60.0000000000	60.0000000000	

